id_animal,perimetro_toracico_cm,comprimento_corporal_cm,fator_genetico,peso_kg
2141,192.5,120.0,11539.0,359.8
2142,190.8,154.0,11868.0,445.0
2143,192.6,150.3,11080.0,505.5
2144,193.7,133.2,11334.0,452.6
2145,186.7,153.1,11351.0,459.8
2146,212.3,154.8,11063.0,655.8
2147,166.0,155.9,11449.0,386.2
2148,177.6,123.5,11288.0,331.3
2149,188.5,163.7,11291.0,515.2
2150,165.4,142.6,11199.0,385.4
2151,187.4,156.9,10819.0,490.4
2152,214.9,157.4,11374.0,647.2
2153,190.3,141.2,11169.0,453.2
2154,193.5,156.6,10801.0,553.2
2155,171.1,146.1,11139.0,403.1
2156,180.8,129.3,11106.0,374.5
2157,184.4,161.7,11233.0,506.1
2158,185.2,142.2,10945.0,479.3
2159,209.2,141.5,11358.0,546.2
2160,198.4,146.0,11562.0,508.6
2161,173.3,152.7,11493.0,390.4
2162,193.7,149.4,11684.0,480.1
2163,197.5,155.5,11297.0,534.0
2164,207.1,136.6,11371.0,527.2
2165,213.7,142.6,11691.0,575.0
2166,174.8,148.8,11270.0,401.7
2167,177.8,169.0,11572.0,484.8
2168,171.1,148.9,11278.0,409.5
2169,186.5,160.9,11260.0,509.5
2170,197.0,150.4,11636.0,493.8
2171,204.8,145.2,10992.0,544.8
2172,188.9,147.5,11172.0,458.8
2173,185.2,148.3,11047.0,474.8
2174,192.3,156.0,11195.0,497.1
2175,177.5,163.7,11053.0,476.7
2176,221.3,153.6,11437.0,641.7
2177,165.9,161.9,11678.0,393.8
2178,192.8,140.4,11665.0,447.4
2179,220.4,145.9,11201.0,652.3
2180,190.1,142.8,11888.0,451.1
2181,187.1,153.1,11453.0,489.9
2182,184.6,146.4,11239.0,466.0
2183,187.3,157.3,11719.0,473.0
2184,210.6,140.7,11603.0,520.4
2185,156.8,150.4,11624.0,302.5
2186,213.0,156.9,11016.0,614.8
2187,168.6,129.3,11315.0,308.8
2188,186.0,171.2,11748.0,505.2
2189,183.6,147.2,11354.0,428.3
2190,198.8,129.7,11552.0,441.3
2191,166.0,151.6,11447.0,372.4
2192,196.9,150.3,11727.0,492.6
2193,220.4,149.2,11113.0,635.0
2194,169.6,159.9,11433.0,401.3
2195,192.8,157.5,10936.0,522.1
2196,180.1,153.0,11559.0,425.1
2197,196.4,154.5,11605.0,533.6
2198,190.3,149.0,10847.0,493.2
2199,180.4,167.8,11543.0,499.4
2200,197.3,135.2,11256.0,489.2
2201,217.1,151.4,10937.0,643.6
2202,187.1,150.7,11262.0,451.8
2203,200.8,158.1,11014.0,578.1
2204,170.6,141.6,11257.0,383.3
2205,175.7,132.6,11223.0,357.1
2206,197.1,151.6,11612.0,520.6
2207,212.3,152.8,11652.0,609.0
2208,195.3,164.9,11468.0,537.0
2209,185.3,137.3,10825.0,425.4
2210,190.0,161.5,11824.0,503.9
2211,171.2,173.7,11555.0,443.0
2212,199.1,146.2,10838.0,524.4
2213,203.2,137.1,11701.0,478.7
2214,183.2,145.9,11020.0,443.5
2215,182.9,150.1,11437.0,415.9
2216,194.0,155.6,11313.0,529.2
2217,183.4,144.1,11262.0,423.4
2218,189.0,165.6,11779.0,460.4
2219,221.5,138.9,11281.0,603.5
2220,186.3,132.6,10883.0,411.8
2221,184.6,161.1,11841.0,489.0
2222,180.3,127.3,11813.0,341.4
2223,201.2,148.0,11553.0,501.8
2224,187.3,181.2,11315.0,569.2
2225,180.3,149.9,10902.0,436.8
2226,209.8,138.8,11670.0,511.9
2227,211.3,149.4,10883.0,620.6
2228,181.0,149.5,10875.0,434.7
2229,162.0,151.6,11391.0,327.4
2230,205.1,156.6,10976.0,626.2
2231,179.7,139.6,10809.0,425.9
2232,201.9,166.9,11265.0,599.6
2233,160.4,152.5,10951.0,358.3
2234,203.4,157.3,10977.0,600.3
2235,171.8,143.7,10885.0,404.5
2236,201.0,162.9,11026.0,585.2
2237,190.2,147.4,11587.0,465.9
2238,175.7,152.8,11690.0,395.8
2239,183.9,140.7,11298.0,418.2
2240,200.3,140.0,11357.0,497.1
2241,191.6,156.9,10836.0,531.3
2242,198.8,145.6,10876.0,539.8
2243,219.6,141.5,11083.0,623.1
2244,166.5,143.6,11398.0,326.7
2245,214.3,157.0,11614.0,600.2
2246,191.6,143.7,11466.0,454.4
2247,176.5,148.8,11231.0,440.3
2248,170.0,150.2,10930.0,384.4
2249,187.2,130.8,11659.0,390.0
2250,203.8,135.3,11200.0,493.8
2251,188.1,153.4,11610.0,459.0
2252,212.7,142.6,11364.0,570.3
2253,168.2,160.6,11613.0,412.3
2254,189.8,159.7,11798.0,494.5
2255,171.2,157.2,11813.0,378.0
2256,195.5,168.2,11389.0,605.5
2257,203.3,149.2,11363.0,543.8
2258,183.7,156.5,11092.0,467.4
2259,150.9,144.2,11829.0,298.8
2260,193.0,174.5,11304.0,568.0
2261,196.6,169.8,10940.0,624.7
2262,196.1,150.1,11276.0,498.7
2263,208.5,153.9,10940.0,633.1
2264,173.9,163.6,11353.0,439.0
2265,200.2,148.5,11417.0,540.8
2266,207.9,143.4,11172.0,583.4
2267,163.3,158.7,10879.0,372.2
2268,194.8,150.8,11838.0,502.5
2269,182.4,151.8,11651.0,412.6
2270,188.8,141.7,11723.0,414.9
2271,195.2,132.8,11204.0,439.7
2272,182.7,152.4,11637.0,444.5
2273,179.9,159.0,11334.0,454.5
2274,190.5,147.7,11021.0,484.0
2275,173.7,164.4,10937.0,455.6
2276,173.7,143.0,11180.0,394.8
2277,200.2,139.5,10951.0,520.4
2278,172.8,149.3,11898.0,391.0
2279,200.0,149.2,10854.0,577.0
2280,196.9,157.7,11285.0,541.7
2281,164.1,142.3,11297.0,331.3
2282,179.8,163.7,11131.0,484.8
2283,207.9,169.7,11428.0,624.6
2284,175.3,149.6,10965.0,409.0
2285,183.0,162.5,11662.0,481.8
2286,196.9,139.4,11166.0,482.4
2287,201.8,160.8,11450.0,553.3
2288,186.2,160.5,11587.0,457.9
2289,181.0,158.6,11778.0,442.2
2290,211.3,149.8,11719.0,588.2
2291,216.1,120.5,11469.0,507.3
2292,204.7,143.6,11227.0,537.5
2293,191.3,143.7,11354.0,493.4
2294,177.9,140.2,11646.0,379.4
2295,177.5,151.2,11765.0,403.1
2296,197.8,145.8,10914.0,484.4
2297,196.3,141.8,11223.0,479.9
2298,211.0,139.4,11654.0,545.5
2299,199.8,142.8,11275.0,529.0
2300,167.5,161.2,11165.0,392.4
2301,205.8,143.4,11252.0,546.5
2302,175.0,144.9,11463.0,402.8
2303,184.2,145.4,11900.0,415.0
2304,193.8,153.4,11342.0,473.4
2305,219.9,154.6,11029.0,681.6
2306,236.6,120.0,10979.0,623.5
2307,199.1,160.2,10847.0,571.3
2308,187.3,164.4,11415.0,501.1
2309,198.0,139.5,11399.0,462.5
2310,203.3,140.3,11026.0,487.4
2311,185.2,145.5,11565.0,446.9
2312,216.9,142.4,11615.0,577.0
2313,193.5,152.2,11085.0,537.9
2314,197.5,130.5,11179.0,468.2
2315,200.0,138.8,11890.0,461.7
2316,196.3,165.4,11212.0,567.3
2317,202.6,140.7,11637.0,504.8
2318,180.7,162.4,11298.0,484.2
2319,181.6,153.6,11673.0,438.8
2320,173.5,131.9,11646.0,357.5
2321,196.6,156.4,11535.0,519.4
2322,201.7,148.8,11740.0,500.7
2323,196.9,145.4,11833.0,475.4
2324,215.1,152.4,11438.0,619.9
2325,189.9,154.7,11061.0,486.6
2326,200.0,157.1,11238.0,539.2
2327,173.6,161.8,11634.0,425.9
2328,184.2,154.1,11516.0,447.8
2329,200.4,136.2,10996.0,495.3
2330,202.7,145.3,10856.0,544.6
2331,185.6,179.4,11551.0,557.8
2332,188.9,157.2,11076.0,525.6
2333,167.2,173.7,11350.0,409.4
2334,184.6,164.0,11621.0,473.0
2335,203.4,152.4,11419.0,564.7
2336,198.6,153.0,10892.0,563.3
2337,197.5,149.6,11004.0,529.8
2338,190.7,132.6,11041.0,420.0
2339,190.1,150.2,11084.0,479.5
2340,180.1,162.1,11422.0,452.6
2341,200.5,144.0,11354.0,513.9
2342,196.3,154.1,11023.0,564.4
2343,197.4,158.5,10874.0,557.6
2344,182.1,140.9,10989.0,409.9
2345,157.7,145.5,11883.0,302.9
2346,206.5,139.8,11315.0,542.2
2347,182.8,141.8,11754.0,381.4
2348,177.1,137.1,11734.0,388.2
2349,200.4,141.0,11363.0,495.8
2350,184.1,164.2,11577.0,469.8
2351,205.9,140.8,11012.0,518.2
2352,199.3,151.3,11557.0,530.2
2353,200.3,145.0,11100.0,521.2
2354,169.5,161.8,11715.0,399.4
2355,208.2,163.1,10892.0,635.5
2356,193.9,158.6,11650.0,507.3
2357,184.5,153.1,10910.0,470.1
2358,192.2,147.7,11769.0,461.8
2359,163.4,138.1,11135.0,320.9
2360,196.1,169.4,11520.0,542.8
2361,174.6,142.4,11336.0,423.7
2362,169.7,156.6,11203.0,382.2
2363,167.2,160.6,11510.0,392.6
2364,206.7,144.4,11842.0,494.5
2365,180.6,160.4,10845.0,452.2
2366,213.0,157.6,11811.0,607.1
2367,182.0,167.3,11470.0,485.5
2368,164.4,145.3,11688.0,354.9
2369,173.3,137.1,11222.0,372.8
2370,208.5,144.9,11319.0,554.6
2371,187.7,152.1,11756.0,441.4
2372,181.8,150.6,11256.0,464.5
2373,192.4,146.1,11388.0,488.7
2374,197.5,130.9,10822.0,453.3
2375,206.8,154.7,10974.0,603.2
2376,211.7,169.7,11506.0,663.4
2377,184.6,154.6,11589.0,449.6
2378,170.1,156.1,11441.0,406.4
2379,183.8,155.7,10958.0,492.6
2380,193.9,154.0,11290.0,509.9
2381,175.5,159.3,11191.0,434.5
2382,175.6,154.0,11345.0,441.1
2383,195.2,146.9,11757.0,489.8
2384,189.3,142.0,11653.0,437.7
2385,190.5,147.5,10892.0,467.0
2386,178.6,153.1,11779.0,420.0
2387,186.5,146.8,11319.0,461.9
2388,176.1,153.1,11618.0,367.6
2389,203.4,154.4,10954.0,586.6
2390,205.5,158.3,11538.0,573.4
2391,162.3,162.8,11060.0,384.5
2392,176.1,150.8,11282.0,400.6
2393,167.6,136.9,10819.0,353.1
2394,180.2,146.5,10967.0,455.0
2395,188.7,150.4,10901.0,485.0
2396,168.3,131.6,11064.0,351.3
2397,176.2,163.9,10910.0,454.1
2398,174.9,151.4,11561.0,412.2
2399,193.1,153.8,10832.0,529.6
2400,191.0,163.7,11480.0,525.6
2401,179.2,143.7,10955.0,421.2
2402,192.7,155.7,11840.0,497.8
2403,181.8,148.9,11826.0,377.6
2404,185.9,148.2,11048.0,442.3
2405,215.1,142.3,11476.0,579.9
2406,210.1,166.7,10831.0,648.6
2407,170.5,146.2,11825.0,351.6
2408,202.4,157.0,11375.0,564.8
2409,202.2,131.2,10848.0,482.1
2410,172.8,161.8,11177.0,421.8
2411,202.3,160.5,10885.0,607.5
2412,213.1,151.0,11232.0,625.3
2413,173.2,147.7,11537.0,369.6
2414,176.2,154.0,11317.0,414.0
2415,205.3,172.9,11222.0,638.1
2416,194.1,132.4,10931.0,419.8
2417,198.3,157.8,11069.0,562.6
2418,195.1,140.9,10910.0,505.6
2419,195.9,149.8,11688.0,506.9
2420,170.1,147.5,10949.0,376.8
2421,205.7,145.7,11455.0,519.5
2422,207.5,149.9,11177.0,578.0
2423,186.6,138.7,11049.0,449.2
2424,189.3,160.3,11503.0,501.9
2425,167.0,132.1,11303.0,330.3
2426,197.7,155.4,11240.0,557.6
2427,198.6,146.7,11452.0,494.2
2428,189.1,138.3,11340.0,432.6
2429,206.9,152.0,11134.0,608.8
2430,185.0,134.4,11415.0,400.1
2431,198.5,150.4,11536.0,494.5
2432,174.7,135.8,10829.0,372.6
2433,189.6,154.6,11312.0,477.5
2434,187.4,140.8,10863.0,460.3
2435,193.4,145.5,11005.0,480.9
2436,184.5,152.9,11417.0,459.9
2437,188.0,142.3,11753.0,416.9
2438,202.4,149.4,11771.0,488.1
2439,183.4,134.9,10877.0,421.9
2440,165.9,156.3,11261.0,384.3
2441,216.2,167.6,11441.0,693.0
2442,210.7,177.9,10962.0,710.6
2443,170.6,150.9,11642.0,365.6
2444,200.3,157.9,11619.0,551.4
2445,182.5,132.2,11794.0,395.9
2446,194.0,165.0,10809.0,574.5
2447,194.4,157.8,11038.0,546.6
2448,186.5,145.2,11710.0,426.3
2449,178.2,162.4,11538.0,424.0
2450,179.6,147.5,11784.0,418.3
2451,176.3,145.4,10863.0,429.5
2452,177.5,154.8,11457.0,436.3
2453,189.0,139.4,11426.0,432.9
2454,179.3,160.2,10839.0,484.0
2455,200.2,139.4,11365.0,505.3
2456,212.3,139.5,11470.0,572.5
2457,181.3,140.9,11010.0,435.5
2458,193.6,157.6,11101.0,533.0
2459,197.5,143.8,11504.0,468.0
2460,197.1,136.5,11315.0,471.0
2461,191.1,143.9,11744.0,451.6
2462,201.1,149.7,11177.0,552.4
2463,197.2,138.2,11093.0,504.9
2464,171.4,138.5,11883.0,341.1
2465,203.0,171.1,11802.0,629.2
2466,203.3,141.4,10832.0,513.2
2467,178.6,146.8,11648.0,408.0
2468,190.6,146.3,10921.0,474.6
2469,200.2,145.8,10830.0,511.2
2470,186.9,156.2,11101.0,488.3
2471,206.1,159.5,11096.0,588.6
2472,225.5,146.9,11701.0,635.9
2473,178.2,137.6,11582.0,377.9
2474,169.3,162.7,11880.0,409.4
2475,194.6,149.0,11583.0,464.5
2476,200.8,167.3,11260.0,612.9
2477,186.5,127.5,11569.0,385.1
2478,211.8,152.0,11899.0,588.3
2479,169.9,169.2,11581.0,415.3
2480,200.4,146.5,11638.0,485.4
2481,180.9,147.7,11832.0,390.4
2482,215.8,153.0,10925.0,632.6
2483,219.9,144.4,11575.0,610.4
2484,178.5,146.9,11736.0,420.9
2485,181.8,146.6,11850.0,400.3
2486,202.9,143.7,11032.0,545.7
2487,184.2,162.3,11354.0,462.1
2488,189.3,154.6,11549.0,482.5
2489,190.4,152.5,11072.0,509.3
2490,161.2,158.1,11461.0,336.7
2491,189.8,147.4,11083.0,475.9
2492,179.7,142.3,11167.0,421.9
2493,182.6,144.0,11286.0,381.4
2494,211.7,150.0,11382.0,610.5
2495,171.2,139.4,11294.0,366.9
2496,202.2,145.0,11343.0,533.4
2497,185.8,144.8,11128.0,443.2
2498,185.8,171.2,10975.0,512.8
2499,201.9,122.3,10852.0,467.1
2500,195.1,148.2,11016.0,510.9
2501,198.6,167.3,11440.0,576.9
2502,204.5,151.2,11665.0,558.6
2503,185.0,157.5,10986.0,502.4
2504,180.8,151.0,10919.0,480.9
2505,173.7,143.3,11624.0,374.4
2506,177.6,127.6,11136.0,351.1
2507,234.2,152.1,11847.0,701.4
2508,208.7,142.2,11586.0,540.8
2509,169.7,142.0,11159.0,381.8
2510,170.2,145.0,11118.0,355.6
2511,197.2,167.4,11376.0,572.7
2512,198.2,174.0,10887.0,652.2
2513,198.2,152.2,10929.0,543.5
2514,186.2,145.4,10993.0,472.2
2515,188.1,138.2,11652.0,427.2
2516,194.9,154.7,11365.0,531.4
2517,191.3,167.8,10812.0,555.9
2518,156.7,147.5,11541.0,301.8
2519,186.6,126.2,11266.0,390.2
2520,177.2,156.7,11362.0,410.2
2521,192.6,159.9,11036.0,533.4
2522,234.8,134.1,11407.0,652.0
2523,195.5,151.8,11877.0,515.2
2524,185.3,154.5,10881.0,493.6
2525,203.8,149.3,11112.0,567.4
2526,197.2,142.1,11067.0,516.9
2527,196.3,160.2,11073.0,542.9
2528,199.1,146.0,11217.0,513.4
2529,220.8,135.1,11700.0,599.8
2530,173.0,129.5,11804.0,327.3
2531,197.1,162.6,11022.0,589.9
2532,176.1,156.2,11397.0,439.4
2533,198.3,150.9,11501.0,493.9
2534,176.2,145.6,11374.0,402.2
2535,183.7,144.7,11277.0,435.4
2536,185.6,139.2,11011.0,440.4
2537,204.6,145.7,11337.0,526.8
2538,203.8,128.8,11241.0,459.0
2539,171.3,142.6,11675.0,351.4
2540,190.8,146.9,11640.0,458.1
2541,179.4,156.1,10947.0,476.5
2542,171.1,149.6,10897.0,429.3
2543,186.7,157.9,11799.0,487.8
2544,185.4,163.5,11389.0,506.2
2545,226.4,160.6,11744.0,685.8
2546,196.5,154.7,10864.0,543.7
2547,169.3,150.1,11379.0,381.4
2548,181.5,140.2,11393.0,396.0
2549,205.3,157.4,11747.0,573.5
2550,221.3,166.8,10907.0,759.9
2551,166.2,153.4,11064.0,391.1
2552,161.8,169.2,11247.0,409.2
2553,218.1,134.7,11752.0,531.6
2554,195.8,138.5,11833.0,462.8
2555,177.0,158.6,11892.0,407.1
2556,198.0,152.6,11855.0,490.8
2557,150.5,163.1,10807.0,349.8
2558,190.1,149.8,10852.0,517.0
2559,194.9,141.3,10962.0,497.1
2560,203.9,147.9,11184.0,549.8
2561,174.8,134.7,11713.0,355.9
2562,191.3,138.7,11782.0,432.8
2563,176.1,159.7,11006.0,433.3
2564,193.8,158.7,11482.0,500.8
2565,176.6,153.6,11809.0,404.4
2566,183.9,132.8,11310.0,398.2
2567,175.1,146.4,10914.0,411.3
2568,199.8,137.8,11304.0,496.5
2569,202.9,161.8,11213.0,590.5
2570,186.5,144.2,11435.0,446.8
2571,190.6,139.1,11283.0,445.7
2572,168.3,150.3,10819.0,420.7
2573,185.5,143.6,11893.0,416.7
2574,189.2,164.8,11398.0,553.1
2575,229.3,142.7,11321.0,667.9
2576,173.3,136.0,11850.0,341.6
2577,212.0,128.5,10971.0,512.6
2578,205.0,149.7,11008.0,549.6
2579,194.2,144.4,11689.0,451.0
2580,216.4,135.7,11087.0,559.9
2581,195.6,161.9,11679.0,536.2
2582,195.8,156.7,11099.0,533.5
2583,189.2,149.7,10837.0,497.4
2584,208.4,163.6,11369.0,644.1
2585,206.4,156.6,11016.0,604.6
2586,180.6,141.8,11634.0,428.7
2587,170.2,139.6,11505.0,333.9
2588,187.0,158.2,11816.0,465.6
2589,178.0,154.0,11661.0,410.2
2590,189.0,151.7,10999.0,507.0
2591,208.6,141.5,11680.0,493.5
2592,183.1,156.1,11506.0,433.3
2593,189.4,142.4,11536.0,441.1
2594,190.9,149.0,11715.0,486.6
2595,202.7,164.5,11431.0,594.7
2596,156.3,143.4,11313.0,289.4
2597,180.9,134.3,11500.0,364.1
2598,193.2,139.5,11128.0,492.8
2599,208.0,159.9,11001.0,619.7
2600,182.6,152.5,11478.0,429.1
2601,161.9,148.7,11057.0,374.5
2602,199.3,144.9,10888.0,543.8
2603,180.5,154.9,10801.0,486.1
2604,172.2,141.5,11469.0,351.4
2605,180.6,153.1,11198.0,423.1
2606,187.2,142.7,11628.0,432.2
2607,180.9,141.0,11213.0,416.7
2608,156.9,143.6,11335.0,317.5
2609,203.5,146.2,11248.0,560.4
2610,209.1,149.5,11516.0,541.8
2611,199.8,152.4,11192.0,556.2
2612,172.9,120.0,11860.0,286.1
2613,187.0,141.9,11830.0,432.3
2614,189.9,146.1,11733.0,441.9
2615,199.0,165.1,11812.0,541.0
2616,200.0,139.2,11294.0,484.0
2617,179.0,151.6,11390.0,404.8
2618,191.2,165.0,11616.0,519.9
2619,196.9,136.9,11566.0,447.0
2620,211.8,153.9,11780.0,598.2
2621,200.6,142.0,11588.0,502.5
2622,201.8,145.0,11898.0,521.6
2623,191.3,142.0,11183.0,469.9
2624,211.2,142.7,11716.0,550.8
2625,196.1,177.2,11567.0,610.4
2626,177.1,158.4,11561.0,420.4
2627,211.1,161.0,11158.0,620.4
2628,200.5,154.9,11664.0,536.8
2629,183.4,133.9,11790.0,360.6
2630,182.8,153.9,11040.0,502.8
2631,194.4,160.7,11488.0,550.8
2632,196.9,141.5,11231.0,521.0
2633,193.0,159.7,11889.0,501.0
2634,194.7,157.0,11327.0,533.7
2635,215.5,168.5,11051.0,701.3
2636,206.1,145.8,11220.0,565.2
2637,192.9,139.0,11519.0,430.7
2638,204.1,146.4,10884.0,522.2
2639,174.5,164.4,11464.0,424.8
2640,196.0,131.7,11824.0,406.0
2641,217.1,129.3,11735.0,541.7
2642,186.7,150.9,10874.0,511.1
2643,177.3,145.6,11893.0,363.7
2644,180.2,150.1,11569.0,440.7
2645,173.7,159.5,10979.0,452.3
2646,178.2,144.5,10814.0,400.9
2647,184.4,131.3,10988.0,400.5
2648,168.9,170.4,11722.0,406.2
2649,190.2,140.0,10824.0,479.4
2650,203.5,139.4,11056.0,503.9
2651,176.4,161.0,11633.0,429.2
2652,212.8,146.2,11445.0,568.0
2653,197.7,149.4,11661.0,507.6
2654,205.5,154.8,11621.0,559.2
2655,180.1,160.8,10856.0,472.7
2656,202.8,146.7,11782.0,508.9
2657,173.6,165.2,11050.0,481.2
2658,203.4,128.6,11409.0,460.0
2659,192.6,157.6,11509.0,492.2
2660,198.3,141.6,10985.0,515.6
2661,172.4,163.7,11874.0,407.5
2662,176.6,151.4,11337.0,395.2
2663,199.0,143.3,10863.0,555.5
2664,175.8,156.6,11831.0,403.7
2665,196.9,158.9,11445.0,533.0
2666,169.5,156.4,11569.0,390.8
2667,202.7,139.7,11378.0,530.6
2668,171.5,145.2,11718.0,339.2
2669,198.3,150.0,10836.0,548.2
2670,199.4,149.6,11095.0,567.3
2671,179.5,157.5,11317.0,450.6
2672,198.7,129.9,10884.0,452.6
2673,193.9,153.3,11576.0,488.8
2674,181.9,147.1,11233.0,436.5
2675,174.9,141.6,11100.0,410.1
2676,160.6,142.6,10804.0,335.1
2677,195.2,147.9,11592.0,498.6
2678,166.5,120.0,11717.0,262.5
2679,191.4,143.0,11235.0,444.7
2680,186.0,141.2,11421.0,420.8
2681,200.2,155.3,11050.0,584.9
2682,185.5,141.9,11484.0,426.2
2683,185.1,147.8,10813.0,472.6
2684,201.0,165.4,11338.0,593.5
2685,195.0,159.9,11509.0,545.2
2686,194.7,159.0,11810.0,501.5
2687,197.0,145.0,11219.0,512.1
2688,167.0,155.4,11642.0,359.7
2689,201.4,147.7,11457.0,552.3
2690,199.2,148.0,11820.0,484.9
2691,174.7,154.1,11238.0,405.5
2692,186.3,144.0,11151.0,456.7
2693,189.4,164.9,11776.0,503.7
2694,188.0,148.4,10854.0,488.0
2695,195.0,156.2,10950.0,545.8
2696,211.5,164.6,10891.0,659.4
2697,206.2,160.3,11727.0,605.6
2698,170.3,135.9,10812.0,378.1
2699,199.3,154.4,11748.0,542.8
2700,209.9,158.5,11296.0,610.5
2701,195.8,158.9,10804.0,570.2
2702,206.4,138.9,11242.0,529.0
2703,220.2,143.4,11005.0,648.8
2704,205.4,159.9,11487.0,604.6
2705,193.7,142.4,11547.0,465.7
2706,205.7,147.0,11336.0,525.8
2707,192.2,165.8,10845.0,591.2
2708,190.4,149.5,11522.0,478.6
2709,184.7,142.7,11726.0,406.2
2710,213.5,141.2,11592.0,561.1
2711,177.7,153.3,11713.0,390.8
2712,213.0,136.7,11021.0,578.4
2713,197.5,147.5,11778.0,466.5
2714,169.0,153.3,11154.0,389.3
2715,195.5,163.0,10815.0,579.8
2716,158.5,156.7,11728.0,351.2
2717,199.4,142.9,11836.0,481.4
2718,203.3,161.8,11521.0,589.8
2719,181.1,147.0,11055.0,435.8
2720,191.9,137.6,11077.0,456.9
2721,219.3,148.3,11313.0,631.7
2722,182.4,164.4,11788.0,461.2
2723,174.1,151.7,10965.0,394.0
2724,212.2,150.1,11709.0,566.0
2725,219.4,166.4,11120.0,724.1
2726,190.1,135.7,11689.0,415.5
2727,205.2,137.1,11812.0,486.4
2728,210.1,133.8,11270.0,519.5
2729,178.9,153.7,11202.0,426.1
2730,182.7,151.7,11682.0,426.0
2731,208.5,165.4,11382.0,627.0
2732,215.3,152.4,11553.0,611.6
2733,198.4,146.0,11485.0,506.4
2734,176.8,150.0,10968.0,424.8
2735,219.8,151.2,11729.0,607.3
2736,182.0,133.3,11015.0,380.0
2737,185.0,177.1,11826.0,551.4
2738,195.1,155.2,11076.0,516.6
2739,213.3,152.1,11607.0,588.5
2740,202.8,156.2,11113.0,585.7
2741,196.2,157.1,11150.0,547.9
2742,196.9,148.6,11141.0,525.2
2743,190.7,143.7,11623.0,442.7
2744,198.4,156.0,11412.0,541.5
2745,152.1,153.9,11771.0,303.1
2746,185.6,141.9,11138.0,434.0
2747,193.6,164.2,11561.0,536.1
2748,172.7,152.9,11628.0,408.2
2749,195.8,157.3,10967.0,549.5
2750,186.9,163.9,11241.0,509.3
2751,216.3,150.2,11331.0,636.5
2752,213.6,153.2,11191.0,638.8
2753,183.0,158.1,11154.0,498.5
2754,187.7,142.8,11555.0,409.1
2755,188.9,150.5,11037.0,500.2
2756,183.2,151.3,11580.0,447.5
2757,192.9,140.4,11829.0,428.6
2758,178.6,173.2,11422.0,487.6
2759,173.0,135.9,11473.0,370.5
2760,199.3,137.0,10876.0,488.2
2761,199.4,163.1,11751.0,558.9
2762,177.9,157.1,11114.0,460.7
2763,203.4,139.7,11477.0,487.8
2764,180.5,156.1,11877.0,426.1
2765,193.8,164.7,11455.0,544.4
2766,202.3,149.7,11597.0,516.4
2767,189.5,176.0,11290.0,546.6
2768,196.8,132.8,10866.0,471.3
2769,182.3,156.9,11677.0,458.4
2770,187.1,161.7,10838.0,531.5
2771,186.9,158.9,11571.0,466.9
2772,178.8,148.0,10825.0,446.7
2773,187.3,147.1,11749.0,426.9
2774,166.8,154.4,10973.0,367.3
2775,182.6,158.2,11366.0,458.6
2776,185.7,156.0,11457.0,486.6
2777,186.2,160.4,11303.0,501.6
2778,186.4,139.8,11175.0,434.6
2779,189.1,147.7,11315.0,460.5
2780,197.2,140.6,11143.0,484.8
2781,203.1,146.1,11282.0,536.0
2782,180.3,160.2,11195.0,448.8
2783,172.0,151.1,11423.0,385.8
2784,174.4,176.1,11062.0,480.7
2785,182.7,151.9,11888.0,406.3
2786,184.7,150.6,11351.0,440.1
2787,178.5,151.1,11014.0,442.9
2788,170.6,143.6,11325.0,369.1
2789,183.2,149.4,11753.0,421.9
2790,192.7,161.3,10824.0,539.7
2791,198.9,151.1,11548.0,541.6
2792,181.6,142.1,11403.0,398.5
2793,183.8,140.7,10987.0,436.6
2794,176.1,145.5,11699.0,378.4
2795,189.5,150.7,11206.0,483.7
2796,177.3,161.9,11123.0,464.4
2797,198.6,136.6,11711.0,439.5
2798,163.2,146.8,11502.0,339.9
2799,184.6,151.4,11788.0,455.7
2800,194.5,131.7,11493.0,459.9
2801,192.8,141.7,11615.0,451.2
2802,230.4,143.2,11720.0,649.2
2803,195.2,142.0,10860.0,531.8
2804,174.9,151.9,11654.0,416.0
2805,188.6,148.4,11475.0,450.6
2806,163.4,144.4,10876.0,345.1
2807,188.8,154.3,11359.0,498.4
2808,177.5,167.2,10891.0,468.6
2809,203.7,166.4,11610.0,611.2
2810,181.8,130.8,11401.0,383.9
2811,188.2,155.8,11849.0,473.6
2812,180.5,148.2,11001.0,434.9
2813,216.1,151.6,11467.0,607.7
2814,185.2,146.0,11033.0,475.8
2815,217.5,151.2,11475.0,619.4
2816,202.2,151.5,11595.0,528.2
2817,197.2,144.2,11595.0,482.6
2818,195.5,141.0,11697.0,463.9
2819,195.9,145.5,11739.0,460.3
2820,161.1,152.3,10885.0,354.7
2821,185.8,156.0,11178.0,472.6
2822,202.7,158.5,11556.0,576.2
2823,189.3,145.1,11348.0,444.6
2824,168.9,152.8,11010.0,369.8
2825,189.2,159.6,11408.0,471.4
2826,215.6,161.7,11248.0,645.8
2827,208.7,149.4,11229.0,600.0
2828,189.1,147.8,11691.0,452.2
2829,204.3,151.9,11248.0,571.0
2830,184.5,138.5,10829.0,443.4
2831,164.4,148.1,10864.0,369.4
2832,176.1,157.4,11742.0,414.9
2833,213.4,156.4,11857.0,616.7
2834,185.9,147.3,11557.0,442.6
2835,186.3,152.2,11201.0,492.8
2836,185.5,141.8,11832.0,421.6
2837,218.6,157.0,11529.0,641.4
